Month Name,Month,Year,Query Count,Query Text,,,,,,,,,
February,,2014,122,metro action,,,,,,,,,
February,,2014,122,death certificate,,,,,,,,,
February,,2014,122,police reports,,,,,,,,,
February,,2014,122,chickens,,,,,,,,,
February,,2014,122,mccabe,,,,,,,,,
February,,2014,122,incomplete infrastructure,,,,,,,,,
February,,2014,122,demolition permits,,,,,,,,,
February,,2014,122,isupplier,,,,,,,,,
February,,2014,122,Fire Marshal Department,,,,,,,,,
February,,2014,122,Property taxes,,,,,,,,,
February,,2014,122,michael sullivan,,,,,,,,,
February,,2014,121,crime map,,,,,,,,,
February,,2014,121,Parthenon,,,,,,,,,
February,,2014,121,pay scale,,,,,,,,,
February,,2014,121,traffic accidents,,,,,,,,,
February,,2014,121,stormwater,,,,,,,,,
February,,2014,121,Employment,,,,,,,,,
February,,2014,121,metro water services,,,,,,,,,
February,,2014,121,retirement,,,,,,,,,
February,,2014,121,benefit board,,,,,,,,,
February,,2014,121,health department,,,,,,,,,
February,,2014,121,zoning map,,,,,,,,,
February,,2014,121,daily arrest,,,,,,,,,
February,,2014,120,jobs openings,,,,,,,,,
February,,2014,120,ice skating,,,,,,,,,
February,,2014,120,brush pickup,,,,,,,,,
February,,2014,120,circuit court,,,,,,,,,
February,,2014,120,Metropolitan sports authority rfp,,,,,,,,,
February,,2014,120,job,,,,,,,,,
February,,2014,120,sign regulations,,,,,,,,,
February,,2014,120,fingerprinting,,,,,,,,,
February,,2014,120,nashville court dockets,,,,,,,,,
February,,2014,120,gay,,,,,,,,,
February,,2014,120,Property assessor,,,,,,,,,
February,,2014,120,Criminal court clerk,,,,,,,,,
February,,2014,120,mug shots,,,,,,,,,
February,,2014,120,2008 hiring freeze,,,,,,,,,
February,,2014,120,Traffic,,,,,,,,,
February,,2014,120,Circuit Court Clerk,,,,,,,,,
February,,2014,120,central business improvement district,,,,,,,,,
February,,2014,120,criminal background,,,,,,,,,
February,,2014,120,Meth,,,,,,,,,
February,,2014,120,court,,,,,,,,,
February,,2014,120,building permit,,,,,,,,,
February,,2014,120,notary,,,,,,,,,
February,,2014,120,Trustee,,,,,,,,,
February,,2014,120,ESS,,,,,,,,,
February,,2014,119,temporary work zones,,,,,,,,,
February,,2014,119,election,,,,,,,,,
February,,2014,119,real property taxes,,,,,,,,,
February,,2014,119,Michael sullivan,,,,,,,,,
February,,2014,119,police vehicle accidents 2013,,,,,,,,,
February,,2014,119,traffic court,,,,,,,,,
February,,2014,119,board of health meeting,,,,,,,,,
February,,2014,119,willis,,,,,,,,,
February,,2014,119,property map,,,,,,,,,
February,,2014,119,Inmate search,,,,,,,,,
February,,2014,119,rfp,,,,,,,,,
February,,2014,119,its,,,,,,,,,
February,,2014,119,drivers license,,,,,,,,,
February,,2014,119,auctions,,,,,,,,,
February,,2014,119,online property maps,,,,,,,,,
February,,2014,119,fort nashborough,,,,,,,,,
February,,2014,118,WEB PRO,,,,,,,,,
February,,2014,118,GIS,,,,,,,,,
February,,2014,118,Surplus,,,,,,,,,
February,,2014,118,assessor of property,,,,,,,,,
February,,2014,118,Ice skating,,,,,,,,,
February,,2014,118,records correction,,,,,,,,,
February,,2014,118,MDHA,,,,,,,,,
February,,2014,117,Outstanding Warrants,,,,,,,,,
February,,2014,117,emissions,,,,,,,,,
February,,2014,117,easement,,,,,,,,,
February,,2014,117,bl2003-1386,,,,,,,,,
February,,2014,117,phone number,,,,,,,,,
February,,2014,117,job openings,,,,,,,,,
February,,2014,117,police report,,,,,,,,,
February,,2014,117,rabies,,,,,,,,,
February,,2014,117,us community credit union,,,,,,,,,
February,,2014,117,metro holidays,,,,,,,,,
February,,2014,117,curling,,,,,,,,,
February,,2014,117,property lien,,,,,,,,,
February,,2014,117,schools,,,,,,,,,
February,,2014,117,press credentials,,,,,,,,,
February,,2014,116,chicken,,,,,,,,,
February,,2014,116,tax,,,,,,,,,
February,,2014,116,marathon music works,,,,,,,,,
February,,2014,116,directory,,,,,,,,,
February,,2014,116,circuit clerk,,,,,,,,,
February,,2014,116,gulch,,,,,,,,,
February,,2014,116,Property Maps,,,,,,,,,
February,,2014,116,Criminal court,,,,,,,,,
February,,2014,116,theft,,,,,,,,,
February,,2014,115,sinkholes,,,,,,,,,
February,,2014,115,"""HOME BUSINESS""",,,,,,,,,
February,,2014,115,Birth certificate,,,,,,,,,
February,,2014,115,Insulation,,,,,,,,,
April,,2014,115,mnps,,,,,,,,,
February,,2014,115,hr,,,,,,,,,
February,,2014,115,non conforming use hearings,,,,,,,,,
February,,2014,115,metro schools,,,,,,,,,
February,,2014,115,sulphur dell,,,,,,,,,
February,,2014,115,property assesor,,,,,,,,,
February,,2014,115,application,,,,,,,,,
February,,2014,115,sign permit,,,,,,,,,
February,,2014,115,email,,,,,,,,,
February,,2014,115,traffic and parking,,,,,,,,,
February,,2014,115,beer board,,,,,,,,,
February,,2014,114,recent booking,,,,,,,,,
February,,2014,114,septic,,,,,,,,,
February,,2014,114,weather,,,,,,,,,
February,,2014,114,Property tax,,,,,,,,,
February,,2014,114,authorizing resolution general obligation bonds,,,,,,,,,
February,,2014,114,traffic ticket,,,,,,,,,
February,,2014,114,property records,,,,,,,,,
February,,2014,114,traffic violations bureau,,,,,,,,,
February,,2014,113,bradley county sheriff's,,,,,,,,,
February,,2014,113,RFP,,,,,,,,,
February,,2014,113,zoning codes,,,,,,,,,
February,,2014,113,unemployment,,,,,,,,,
February,,2014,113,warehouses,,,,,,,,,
February,,2014,113,metro code,,,,,,,,,
February,,2014,113,fire department,,,,,,,,,
February,,2014,113,contact,,,,,,,,,
February,,2014,113,correctional officer,,,,,,,,,
February,,2014,113,centennial park,,,,,,,,,
February,,2014,113,lakewood water project,,,,,,,,,
February,,2014,113,property-taxes,,,,,,,,,
February,,2014,113,employment opportunities,,,,,,,,,
February,,2014,113,inmate information,,,,,,,,,
February,,2014,113,urban zoning overlay,,,,,,,,,
February,,2014,113,fort negley,,,,,,,,,
February,,2014,112,warrant search,,,,,,,,,
February,,2014,112,Property,,,,,,,,,
February,,2014,112,application status,,,,,,,,,
February,,2014,112,truancy,,,,,,,,,
February,,2014,112,population lentz public health serves,,,,,,,,,
February,,2014,112,VANDALISM,,,,,,,,,
February,,2014,112,shawn herman,,,,,,,,,
February,,2014,112,city ordinances,,,,,,,,,
February,,2014,112,community education,,,,,,,,,
February,,2014,112,tax schedule b,,,,,,,,,
February,,2014,112,building codes,,,,,,,,,
February,,2014,112,baseball agreement,,,,,,,,,
February,,2014,111,Part-time employment,,,,,,,,,
February,,2014,111,Sgt Tripp,,,,,,,,,
February,,2014,111,metro parks,,,,,,,,,
February,,2014,111,Codes,,,,,,,,,
February,,2014,111,traffic tickets,,,,,,,,,
February,,2014,111,ordinance bl2004-122,,,,,,,,,
February,,2014,111,zoning maps,,,,,,,,,
February,,2014,111,notary public,,,,,,,,,
February,,2014,111,cumberland park,,,,,,,,,
February,,2014,111,school,,,,,,,,,
February,,2014,111,"Permit June 24, 2013",,,,,,,,,
February,,2014,111,STANDARD INSURANCE POLICY,,,,,,,,,
February,,2014,111,alarm registration,,,,,,,,,
February,,2014,111,sheriff department,,,,,,,,,
February,,2014,110,bid,,,,,,,,,
February,,2014,110,Coleman park,,,,,,,,,
February,,2014,110,employee service module,,,,,,,,,
February,,2014,110,sign permits,,,,,,,,,
February,,2014,110,business license application,,,,,,,,,
February,,2014,110,Warrants,,,,,,,,,
February,,2014,110,comprehensive annual financial report,,,,,,,,,
February,,2014,110,recent arrests,,,,,,,,,
February,,2014,110,dmv,,,,,,,,,
February,,2014,110,Zoning,,,,,,,,,
February,,2014,110,Michael Williams,,,,,,,,,
February,,2014,110,business tax license,,,,,,,,,
February,,2014,110,CAFR,,,,,,,,,
February,,2014,110,riverfront park,,,,,,,,,
February,,2014,110,2010 flood map,,,,,,,,,
February,,2014,110,traffic accident reports,,,,,,,,,
February,,2014,110,metro trustee,,,,,,,,,
February,,2014,109,storm water,,,,,,,,,
February,,2014,109,payroll,,,,,,,,,
February,,2014,109,construction bids,,,,,,,,,
February,,2014,109,animal,,,,,,,,,
February,,2014,109,fmla,,,,,,,,,
February,,2014,109,home fish species,,,,,,,,,
February,,2014,109,address,,,,,,,,,
February,,2014,109,Employee self service,,,,,,,,,
February,,2014,109,legal,,,,,,,,,
February,,2014,108,head start,,,,,,,,,
February,,2014,108,Property maps,,,,,,,,,
February,,2014,108,booking,,,,,,,,,
February,,2014,108,delayed accident report,,,,,,,,,
February,,2014,108,how to get press credentials,,,,,,,,,
February,,2014,108,missing persons,,,,,,,,,
February,,2014,108,fleet management,,,,,,,,,
February,,2014,108,criminal,,,,,,,,,
February,,2014,108,quitclaim deed,,,,,,,,,
February,,2014,108,mail exchange,,,,,,,,,
February,,2014,108,Animal shelter,,,,,,,,,
February,,2014,108,public record worker pay,,,,,,,,,
February,,2014,108,cafr,,,,,,,,,
February,,2014,108,grants,,,,,,,,,
February,,2014,108,calendar,,,,,,,,,
February,,2014,107,prostitution arrests,,,,,,,,,
February,,2014,107,Proposal No. 2002UD-001U-10,,,,,,,,,
February,,2014,107,technology consulting services,,,,,,,,,
February,,2014,107,building permit application,,,,,,,,,
February,,2014,107,signage,,,,,,,,,
February,,2014,107,grease traps,,,,,,,,,
February,,2014,107,Inside metro,,,,,,,,,
February,,2014,107,license,,,,,,,,,
February,,2014,107,flex time,,,,,,,,,
February,,2014,107,private property accident report,,,,,,,,,
February,,2014,107,chancery court,,,,,,,,,
February,,2014,107,traffic accident,,,,,,,,,
February,,2014,107,Fire Marshal,,,,,,,,,
February,,2014,107,e bid,,,,,,,,,
February,,2014,107,Centennial park,,,,,,,,,
February,,2014,107,dbe,,,,,,,,,
February,,2014,107,maps for water and sewer lines,,,,,,,,,
February,,2014,107,TAG RENEWAL ONLINE,,,,,,,,,
February,,2014,107,chicken permit,,,,,,,,,
February,,2014,107,pension,,,,,,,,,
February,,2014,107,percy warner park,,,,,,,,,
February,,2014,106,quit claim deed,,,,,,,,,
February,,2014,106,notary public application,,,,,,,,,
February,,2014,106,civil service commission,,,,,,,,,
February,,2014,106,e-bid,,,,,,,,,
February,,2014,106,Recycling,,,,,,,,,
February,,2014,106,robin,,,,,,,,,
February,,2014,106,daily permits,,,,,,,,,
February,,2014,106,golf,,,,,,,,,
February,,2014,106,Fire alarm,,,,,,,,,
February,,2014,106,surplus,,,,,,,,,
February,,2014,106,tax assessors office,,,,,,,,,
February,,2014,106,APPLICATION FOR CHANGE OF NAME,,,,,,,,,
February,,2014,106,record,,,,,,,,,
February,,2014,106,landlord registration,,,,,,,,,
February,,2014,106,lookup license,,,,,,,,,
February,,2014,106,holiday,,,,,,,,,
February,,2014,106,sidewalks,,,,,,,,,
February,,2014,106,percent for art,,,,,,,,,
February,,2014,106,planning department,,,,,,,,,
February,,2014,106,hiring freeze,,,,,,,,,
February,,2014,106,jose mendez,,,,,,,,,
February,,2014,106,Inside Metro,,,,,,,,,
February,,2014,105,Sidewalk encroachment,,,,,,,,,
February,,2014,105,permit application,,,,,,,,,
February,,2014,105,impound lot,,,,,,,,,
February,,2014,105,holiday schedule,,,,,,,,,
February,,2014,105,duane phillips,,,,,,,,,
February,,2014,105,"metro employees, general hospital",,,,,,,,,
February,,2014,105,leash law,,,,,,,,,
February,,2014,105,Police department,,,,,,,,,
February,,2014,105,civil court,,,,,,,,,
February,,2014,105,setback,,,,,,,,,
February,,2014,104,fire marshall inspection,,,,,,,,,
February,,2014,104,urban services district,,,,,,,,,
February,,2014,104,livia smith,,,,,,,,,
February,,2014,104,sleeping,,,,,,,,,
February,,2014,104,joseph belew,,,,,,,,,
February,,2014,104,metro school,,,,,,,,,
February,,2014,104,approving the transfer of certain properties,,,,,,,,,
February,,2014,104,metro pay plan,,,,,,,,,
February,,2014,104,emissions testing,,,,,,,,,
February,,2014,104,crime lab,,,,,,,,,
February,,2014,104,sign in,,,,,,,,,
February,,2014,104,permit,,,,,,,,,
February,,2014,104,sidewalk repair,,,,,,,,,
February,,2014,103,U,,,,,,,,,
February,,2014,103,historic,,,,,,,,,
February,,2014,103,warrant,,,,,,,,,
February,,2014,103,nashville clerk,,,,,,,,,
February,,2014,103,career,,,,,,,,,
February,,2014,103,car auctions,,,,,,,,,
February,,2014,103,food stamps,,,,,,,,,
February,,2014,103,google.com,,,,,,,,,
February,,2014,103,zoning code,,,,,,,,,
February,,2014,103,mobile,,,,,,,,,
February,,2014,103,criminal record,,,,,,,,,
February,,2014,102,history,,,,,,,,,
February,,2014,102,personal history statement,,,,,,,,,
February,,2014,102,amp,,,,,,,,,
February,,2014,102,voter registration,,,,,,,,,
February,,2014,102,google fiber,,,,,,,,,
February,,2014,102,investment committee minutes,,,,,,,,,
February,,2014,102,metro council,,,,,,,,,
February,,2014,102,horseback riding,,,,,,,,,
February,,2014,102,gun,,,,,,,,,
February,,2014,102,death certificates,,,,,,,,,
February,,2014,102,name change,,,,,,,,,
February,,2014,102,improve security managment,,,,,,,,,
February,,2014,102,Water,,,,,,,,,
February,,2014,102,flood map,,,,,,,,,
February,,2014,102,synthetic,,,,,,,,,
February,,2014,102,driver accident report form,,,,,,,,,
February,,2014,102,salaries,,,,,,,,,
February,,2014,102,sheriff's office,,,,,,,,,
February,,2014,102,ess.nashville.gov,,,,,,,,,
February,,2014,101,court clerk,,,,,,,,,
February,,2014,101,jury duty,,,,,,,,,
February,,2014,101,tax exempt,,,,,,,,,
February,,2014,101,ebid nashville,,,,,,,,,
February,,2014,101,pawn,,,,,,,,,
February,,2014,101,dog license,,,,,,,,,
February,,2014,101,vital records,,,,,,,,,
February,,2014,101,rabies clinic,,,,,,,,,
February,,2014,101,fire,,,,,,,,,
February,,2014,101,quitclaim,,,,,,,,,
February,,2014,101,Metro water,,,,,,,,,
February,,2014,101,gis mapping,,,,,,,,,
February,,2014,101,vehicle age,,,,,,,,,
February,,2014,101,google maps,,,,,,,,,
February,,2014,101,No knock,,,,,,,,,
February,,2014,101,policy manual,,,,,,,,,
February,,2014,101,records,,,,,,,,,
February,,2014,101,flood,,,,,,,,,
February,,2014,101,Christopher key,,,,,,,,,
February,,2014,101,birth certificates,,,,,,,,,
February,,2014,101,nashvitality,,,,,,,,,
February,,2014,101,development tracker,,,,,,,,,
February,,2014,101,microsoft office,,,,,,,,,
February,,2014,101,Accident,,,,,,,,,
February,,2014,100,omni hotel,,,,,,,,,
February,,2014,100,tax schedule b 2014,,,,,,,,,
February,,2014,100,sportsplex,,,,,,,,,
February,,2014,100,mayor executive orders,,,,,,,,,
February,,2014,100,Auction,,,,,,,,,
February,,2014,100,case,,,,,,,,,
February,,2014,100,knoxville,,,,,,,,,
February,,2014,100,daily arrest list,,,,,,,,,
February,,2014,100,office support specialist,,,,,,,,,
February,,2014,100,electrical contractor requirements,,,,,,,,,
February,,2014,100,wedding,,,,,,,,,
February,,2014,100,job opportunities,,,,,,,,,
February,,2014,100,wanted,,,,,,,,,
February,,2014,100,robert ezell,,,,,,,,,
February,,2014,100,parks and recreation,,,,,,,,,
February,,2014,100,zoning designations,,,,,,,,,
February,,2014,100,order of protection,,,,,,,,,
February,,2014,100,election petition,,,,,,,,,
February,,2014,99,Careers,,,,,,,,,
February,,2014,99,traffic violations,,,,,,,,,
February,,2014,99,Police media release,,,,,,,,,
February,,2014,99,Accident reports,,,,,,,,,
February,,2014,99,public records request,,,,,,,,,
February,,2014,99,police surveillance cameras,,,,,,,,,
February,,2014,99,metro jobs,,,,,,,,,
February,,2014,99,insurance,,,,,,,,,
February,,2014,99,burn permits,,,,,,,,,
February,,2014,99,deed,,,,,,,,,
February,,2014,99,inclement weather policy for employees,,,,,,,,,
February,,2014,99,arts,,,,,,,,,
February,,2014,99,tax sale,,,,,,,,,
February,,2014,99,unitedway,,,,,,,,,
February,,2014,99,Anthony,,,,,,,,,
February,,2014,99,clerk,,,,,,,,,
February,,2014,99,electrical permit,,,,,,,,,
February,,2014,99,shelby park,,,,,,,,,
February,,2014,98,case 2014-21,,,,,,,,,
February,,2014,98,pay ticket,,,,,,,,,
February,,2014,98,bond,,,,,,,,,
February,,2014,98,pay taxes,,,,,,,,,
February,,2014,98,Accident report,,,,,,,,,
February,,2014,98,public record,,,,,,,,,
February,,2014,98,eap,,,,,,,,,
February,,2014,98,environmental court,,,,,,,,,
February,,2014,98,Convention Center Authority,,,,,,,,,
February,,2014,98,general sessions,,,,,,,,,
February,,2014,98,brush pick up,,,,,,,,,
February,,2014,98,sulpher dell,,,,,,,,,
February,,2014,98,sex offender office,,,,,,,,,
February,,2014,98,pay property taxes online,,,,,,,,,
February,,2014,98,community centers,,,,,,,,,
February,,2014,98,zoning appeals,,,,,,,,,
February,,2014,98,car auction,,,,,,,,,
February,,2014,97,business license information,,,,,,,,,
February,,2014,97,demographics,,,,,,,,,
February,,2014,97,report accident,,,,,,,,,
February,,2014,97,fire marshal,,,,,,,,,
February,,2014,97,pay stubs,,,,,,,,,
February,,2014,97,school lunch menu,,,,,,,,,
February,,2014,97,contractors permit bond,,,,,,,,,
February,,2014,97,media,,,,,,,,,
February,,2014,97,pay plan,,,,,,,,,
February,,2014,97,criminal search,,,,,,,,,
February,,2014,97,bellevue community,,,,,,,,,
March,,2014,97,ebid,,,,,,,,,
March,,2014,97,jobs,,,,,,,,,
March,,2014,96,property maps,,,,,,,,,
March,,2014,96,maps,,,,,,,,,
March,,2014,96,employment,,,,,,,,,
March,,2014,96,property taxes,,,,,,,,,
March,,2014,96,police,,,,,,,,,
March,,2014,96,permits,,,,,,,,,
March,,2014,96,property tax,,,,,,,,,
March,,2014,96,codes,,,,,,,,,
March,,2014,96,animal control,,,,,,,,,
March,,2014,96,criminal court clerk,,,,,,,,,
March,,2014,96,property assessor,,,,,,,,,
March,,2014,96,water,,,,,,,,,
March,,2014,96,zoning,,,,,,,,,
March,,2014,96,inmate search,,,,,,,,,
March,,2014,96,human resources,,,,,,,,,
March,,2014,96,media releases,,,,,,,,,
March,,2014,96,public works,,,,,,,,,
March,,2014,96,media release,,,,,,,,,
March,,2014,96,rabies clinic,,,,,,,,,
March,,2014,96,rabies,,,,,,,,,
March,,2014,95,arrest records,,,,,,,,,
March,,2014,95,trustee,,,,,,,,,
March,,2014,95,accident report,,,,,,,,,
March,,2014,95,warrants,,,,,,,,,
March,,2014,95,ess,,,,,,,,,
March,,2014,95,register of deeds,,,,,,,,,
March,,2014,95,Ebid,,,,,,,,,
March,,2014,95,criminal court,,,,,,,,,
March,,2014,95,employee self service,,,,,,,,,
March,,2014,95,metro water,,,,,,,,,
March,,2014,95,bidding,,,,,,,,,
March,,2014,95,property,,,,,,,,,
March,,2014,95,forms,,,,,,,,,
March,,2014,95,traffic,,,,,,,,,
March,,2014,95,most wanted,,,,,,,,,
March,,2014,95,rabies shots,,,,,,,,,
March,,2014,95,building permits,,,,,,,,,
March,,2014,95,centennial park,,,,,,,,,
March,,2014,95,tax assessor,,,,,,,,,
March,,2014,95,discrimination,,,,,,,,,
March,,2014,94,county clerk,,,,,,,,,
March,,2014,94,alarm registration,,,,,,,,,
March,,2014,94,codes department,,,,,,,,,
March,,2014,94,parking,,,,,,,,,
March,,2014,94,Jobs,,,,,,,,,
March,,2014,94,auction,,,,,,,,,
March,,2014,94,Change in retirement age,,,,,,,,,
March,,2014,94,marriage license,,,,,,,,,
March,,2014,94,pay property taxes,,,,,,,,,
March,,2014,94,business license,,,,,,,,,
March,,2014,94,amp,,,,,,,,,
March,,2014,94,civil service rules,,,,,,,,,
March,,2014,94,gis,,,,,,,,,
March,,2014,94,health department,,,,,,,,,
March,,2014,94,inside metro,,,,,,,,,
March,,2014,94,animal shelter,,,,,,,,,
March,,2014,94,bids,,,,,,,,,
March,,2014,94,schools,,,,,,,,,
March,,2014,94,criminal records,,,,,,,,,
March,,2014,94,iprocurement,,,,,,,,,
March,,2014,93,property map,,,,,,,,,
March,,2014,93,job openings,,,,,,,,,
March,,2014,93,isupplier,,,,,,,,,
March,,2014,93,fmla,,,,,,,,,
March,,2014,93,parthenon,,,,,,,,,
March,,2014,93,traffic school,,,,,,,,,
March,,2014,93,Parthenon,,,,,,,,,
March,,2014,93,Employment,,,,,,,,,
March,,2014,93,Media releases,,,,,,,,,
March,,2014,93,arrest,,,,,,,,,
March,,2014,93,fire,,,,,,,,,
March,,2014,93,crime map,,,,,,,,,
March,,2014,93,swimming pool,,,,,,,,,
